customer_id,customer_name,age,gender,city,state,account_type,join_date,balance,age_group
C01158,Tarini Behl,54,Male,Coimbatore,Tamil Nadu,Savings,2021-07-04,302774,51-60
C01159,Zara Sani,56,Female,Pune,Maharashtra,Savings,2023-01-10,411753,51-60
C01160,Rania Aggarwal,57,Female,Pune,Maharashtra,Current,2025-09-19,378338,51-60
C01161,Aradhya Gupta,48,Male,Pune,Maharashtra,Savings,2023-04-19,425478,41-50
C01162,Gokul Mani,56,Female,Coimbatore,Tamil Nadu,Current,2023-09-16,354736,51-60
C01163,Renee Dhillon,55,Female,Coimbatore,Tamil Nadu,Current,2022-05-07,483162,51-60
C01164,Divit Chaudhry,56,Female,Bangalore,Karnataka,Current,2023-02-20,226186,51-60
C01165,Kaira Rao,48,Female,Kochi,Kerala,Savings,2021-08-30,305250,41-50
C01166,Saira Lad,34,Female,Mumbai,Maharashtra,Current,2026-04-16,198748,31-40
C01167,Zara Ganguly,49,Female,Hyderabad,Telangana,Savings,2022-09-15,390797,41-50
C01168,Diya Ganesh,39,Male,Chennai,Tamil Nadu,Savings,2023-03-08,476786,31-40
C01169,Taran Saraf,21,Female,Bangalore,Karnataka,Savings,2022-05-06,122629,21-30
C01170,Lakshit Sagar,41,Male,Kochi,Kerala,Current,2023-07-10,491879,41-50
C01171,Shlok Lad,53,Male,Mumbai,Maharashtra,Savings,2025-10-08,29784,51-60
C01172,Sumer Ramesh,43,Male,Hyderabad,Telangana,Savings,2024-03-22,148930,41-50
C01173,Aayush Yogi,58,Male,Bangalore,Karnataka,Savings,2022-03-26,144345,51-60
C01174,Prerak Wali,40,Male,Kochi,Kerala,Current,2025-10-15,308353,31-40
C01175,Taimur Shenoy,25,Female,Coimbatore,Tamil Nadu,Current,2024-01-18,100650,21-30
C01176,Dharmajan Majumdar,57,Male,Hyderabad,Telangana,Current,2025-10-02,29593,51-60
C01177,Bhavin Madan,57,Female,Pune,Maharashtra,Savings,2022-08-07,419008,51-60
C01178,Nakul Varma,42,Female,Chennai,Tamil Nadu,Current,2025-02-14,228377,41-50
C01179,Shanaya Bhasin,28,Male,Kochi,Kerala,Savings,2026-04-12,342339,21-30
C01180,Ritvik Vora,45,Male,Kochi,Kerala,Current,2024-05-20,284927,41-50
C01181,Prisha Hari,41,Male,Chennai,Tamil Nadu,Current,2022-12-19,273403,41-50
C01182,Vardaniya Badal,35,Male,Pune,Maharashtra,Savings,2023-11-13,363178,31-40
C01183,Aarna Rattan,46,Female,Pune,Maharashtra,Savings,2023-04-15,126436,41-50
C01184,Ivan Ghose,39,Female,Hyderabad,Telangana,Savings,2021-10-19,79305,31-40
C01185,Advika Sankaran,26,Female,Bangalore,Karnataka,Savings,2025-04-20,297389,21-30
C01186,Biju Vig,37,Male,Hyderabad,Telangana,Current,2025-04-25,273099,31-40
C01187,Heer Bahri,29,Male,Hyderabad,Telangana,Current,2022-02-08,303232,21-30
C01188,Ranbir Singh,52,Female,Coimbatore,Tamil Nadu,Savings,2024-11-12,304213,51-60
C01189,Fateh Bahl,54,Male,Mumbai,Maharashtra,Savings,2025-10-26,47562,51-60
C01190,Aarav Rout,48,Female,Bangalore,Karnataka,Savings,2024-05-03,68998,41-50
C01191,Anya Basak,47,Female,Pune,Maharashtra,Current,2021-09-28,192613,41-50
C01192,Vardaniya Khanna,41,Female,Coimbatore,Tamil Nadu,Savings,2023-05-11,413534,41-50
C01193,Ivana Solanki,31,Female,Bangalore,Karnataka,Current,2024-05-21,336726,31-40
C01194,Uthkarsh Bajwa,49,Male,Coimbatore,Tamil Nadu,Savings,2023-08-14,114692,41-50
C01195,Alia Ben,44,Male,Pune,Maharashtra,Savings,2022-07-31,68915,41-50
C01196,Dishani Doshi,24,Male,Pune,Maharashtra,Savings,2026-01-09,465476,21-30
C01197,Amira Dora,39,Male,Kochi,Kerala,Current,2024-12-05,373748,31-40
C01198,Devansh Tailor,28,Female,Kochi,Kerala,Current,2021-05-21,257039,21-30
C01199,Tarini Sanghvi,42,Male,Chennai,Tamil Nadu,Savings,2026-01-26,116850,41-50
C01200,Divyansh Thaman,54,Female,Mumbai,Maharashtra,Current,2025-01-21,336653,51-60
C01201,Ahana  Dugal,30,Male,Pune,Maharashtra,Current,2024-02-21,315662,21-30
C01202,Samarth Goel,54,Male,Pune,Maharashtra,Current,2025-03-07,99296,51-60
C01203,Biju Dhawan,39,Male,Chennai,Tamil Nadu,Current,2023-03-29,37831,31-40
C01204,Zeeshan Desai,21,Male,Hyderabad,Telangana,Current,2023-03-18,356225,21-30
C01205,Hazel Manda,44,Male,Bangalore,Karnataka,Savings,2024-08-26,163351,41-50
C01206,Vivaan Garde,45,Male,Kochi,Kerala,Current,2026-03-12,276621,41-50
C01207,Madhav Dash,27,Female,Pune,Maharashtra,Current,2022-10-17,464438,21-30
C01208,Sara Dixit,55,Male,Mumbai,Maharashtra,Savings,2024-08-28,114267,51-60
C01209,Lakshay Ganguly,50,Male,Mumbai,Maharashtra,Savings,2022-06-28,139704,41-50
C01210,Yakshit Bakshi,40,Female,Mumbai,Maharashtra,Current,2021-05-21,216254,31-40
C01211,Samaira Sarkar,31,Male,Pune,Maharashtra,Current,2025-07-09,368776,31-40
C01212,Vivaan Tank,43,Female,Bangalore,Karnataka,Savings,2021-10-28,272800,41-50
C01213,Gatik Shan,24,Female,Bangalore,Karnataka,Current,2021-11-14,476827,21-30
C01214,Eva Kara,22,Female,Kochi,Kerala,Savings,2024-01-05,89538,21-30
C01215,Mohanlal Batta,46,Male,Bangalore,Karnataka,Savings,2022-09-01,392672,41-50
C01216,Lagan Gandhi,54,Male,Hyderabad,Telangana,Current,2026-01-28,136018,51-60
C01217,Zaina Basu,30,Female,Mumbai,Maharashtra,Current,2023-08-18,486963,21-30
C01218,Mahika Ganesan,42,Female,Mumbai,Maharashtra,Savings,2022-12-02,118400,41-50
C01219,Riaan Joshi,29,Male,Pune,Maharashtra,Savings,2023-08-25,172004,21-30
C01220,Aarush Jani,54,Male,Pune,Maharashtra,Current,2022-11-23,486578,51-60
C01221,Farhan Kapur,30,Male,Kochi,Kerala,Current,2026-02-17,45554,21-30
C01222,Prerak Warrior,55,Male,Mumbai,Maharashtra,Savings,2025-01-09,176512,51-60
C01223,Yakshit Sundaram,30,Male,Kochi,Kerala,Current,2025-11-18,471442,21-30
C01224,Raunak Dixit,47,Female,Hyderabad,Telangana,Current,2024-01-22,400914,41-50
C01225,Jayan Dass,38,Male,Kochi,Kerala,Savings,2022-07-03,65978,31-40
C01226,Taimur Shanker,32,Male,Coimbatore,Tamil Nadu,Current,2022-08-30,327511,31-40
C01227,Tarini Sahni,60,Male,Mumbai,Maharashtra,Savings,2025-10-18,131064,51-60
C01228,Hrishita Arya,22,Female,Pune,Maharashtra,Savings,2023-12-17,370784,21-30
C01229,Parinaaz Khurana,51,Male,Kochi,Kerala,Current,2026-02-05,383303,51-60
C01230,Inaaya  Garg,44,Male,Pune,Maharashtra,Current,2024-07-17,267659,41-50
C01231,Parinaaz Dhingra,29,Male,Hyderabad,Telangana,Savings,2022-09-07,128632,21-30
C01232,Jivin Shukla,47,Male,Chennai,Tamil Nadu,Current,2024-05-19,226554,41-50
C01233,Miraya Kala,33,Male,Coimbatore,Tamil Nadu,Savings,2024-06-13,102839,31-40
C01234,Vihaan Sarna,60,Female,Hyderabad,Telangana,Current,2021-08-22,464439,51-60
C01235,Lakshay Bhatnagar,36,Female,Hyderabad,Telangana,Current,2023-03-20,416960,31-40
C01236,Vardaniya Sekhon,59,Female,Chennai,Tamil Nadu,Current,2025-02-21,216648,51-60
C01237,Divij Butala,57,Male,Mumbai,Maharashtra,Savings,2025-07-05,246773,51-60
C01238,Emir Bhandari,23,Male,Hyderabad,Telangana,Current,2021-11-18,395440,21-30
C01239,Adah Devan,56,Female,Chennai,Tamil Nadu,Savings,2022-12-04,109536,51-60
C01240,Ritvik Kunda,49,Female,Bangalore,Karnataka,Current,2024-02-08,415629,41-50
C01241,Prisha Anand,39,Female,Kochi,Kerala,Savings,2022-07-28,231491,31-40
C01242,Nirvaan Sharma,60,Male,Bangalore,Karnataka,Savings,2022-02-13,253048,51-60
C01243,Anaya Bahl,49,Male,Kochi,Kerala,Savings,2023-04-09,104251,41-50
C01244,Kanav Goswami,58,Male,Kochi,Kerala,Current,2024-12-18,226824,51-60
C01245,Adah Mahajan,49,Male,Bangalore,Karnataka,Savings,2025-03-18,247859,41-50
C01246,Arhaan Rajagopal,33,Female,Mumbai,Maharashtra,Savings,2025-01-03,141115,31-40
C01247,Kavya Kashyap,31,Male,Bangalore,Karnataka,Savings,2022-03-23,69855,31-40
C01248,Gatik Dhawan,49,Female,Pune,Maharashtra,Savings,2022-09-08,284631,41-50
C01249,Gatik Ramakrishnan,45,Male,Pune,Maharashtra,Current,2022-07-15,298539,41-50
C01250,Kanav Ganesh,23,Male,Hyderabad,Telangana,Current,2022-02-15,306480,21-30
C01251,Tarini Mani,30,Male,Kochi,Kerala,Savings,2023-08-24,103777,21-30
C01252,Zara Sen,24,Female,Kochi,Kerala,Current,2025-10-05,172276,21-30
C01253,Myra Mani,49,Female,Pune,Maharashtra,Savings,2024-07-01,71632,41-50
C01254,Mehul Barad,33,Male,Coimbatore,Tamil Nadu,Current,2023-01-13,16400,31-40
C01255,Eva Dutta,52,Female,Hyderabad,Telangana,Savings,2024-10-13,328758,51-60
C01256,Arnav Divan,36,Male,Hyderabad,Telangana,Current,2023-12-21,247889,31-40
C01257,Onkar Sani,49,Male,Hyderabad,Telangana,Savings,2025-12-11,138300,41-50
C01258,Hansh Bala,38,Male,Mumbai,Maharashtra,Savings,2024-04-03,106909,31-40
C01259,Tara Bhargava,24,Female,Coimbatore,Tamil Nadu,Savings,2022-07-17,86218,21-30
C01260,Dhruv Varty,23,Female,Kochi,Kerala,Current,2025-12-26,492546,21-30
C01261,Diya Kale,24,Male,Chennai,Tamil Nadu,Current,2024-11-23,103453,21-30
C01262,Saira Apte,39,Male,Coimbatore,Tamil Nadu,Current,2021-12-11,402867,31-40
C01263,Saira Basak,44,Male,Mumbai,Maharashtra,Savings,2025-08-06,412921,41-50
C01264,Adah Wable,41,Female,Bangalore,Karnataka,Current,2026-03-04,440054,41-50
C01265,Faiyaz Kalita,48,Male,Chennai,Tamil Nadu,Current,2023-03-12,256843,41-50
C01266,Saksham Barad,28,Female,Coimbatore,Tamil Nadu,Current,2024-03-26,286327,21-30
C01267,Ranbir Bhandari,54,Male,Hyderabad,Telangana,Savings,2025-10-02,330892,51-60
C01268,Shanaya Varghese,27,Male,Chennai,Tamil Nadu,Current,2025-03-31,389623,21-30
C01269,Tara Chandra,59,Female,Pune,Maharashtra,Current,2024-05-19,329209,51-60
C01270,Shanaya Chaudhry,41,Female,Kochi,Kerala,Current,2026-01-15,496070,41-50
C01271,Miraya Mammen,60,Female,Coimbatore,Tamil Nadu,Current,2023-11-15,268214,51-60
C01272,Sumer Saha,32,Male,Kochi,Kerala,Current,2023-02-10,111478,31-40
C01273,Chirag Mandal,28,Male,Chennai,Tamil Nadu,Current,2025-06-21,337921,21-30
C01274,Alisha D’Alia,28,Male,Kochi,Kerala,Current,2024-11-13,227076,21-30
C01275,Rania Iyengar,42,Female,Chennai,Tamil Nadu,Savings,2022-01-19,15923,41-50
C01276,Mehul Ray,33,Female,Pune,Maharashtra,Current,2024-04-06,424290,31-40
C01277,Dharmajan Chowdhury,40,Female,Chennai,Tamil Nadu,Current,2025-11-18,412145,31-40
C01278,Chirag Mangal,28,Female,Chennai,Tamil Nadu,Current,2025-08-28,217643,21-30
C01279,Ehsaan Konda,57,Male,Pune,Maharashtra,Savings,2024-06-24,111720,51-60
C01280,Nitya Bal,42,Female,Bangalore,Karnataka,Current,2025-11-07,427990,41-50
C01281,Vivaan Sibal,29,Female,Chennai,Tamil Nadu,Savings,2021-07-31,338833,21-30
C01282,Farhan Jhaveri,55,Female,Hyderabad,Telangana,Current,2026-04-13,421036,51-60
C01283,Drishya Hegde,47,Male,Kochi,Kerala,Current,2021-12-11,306192,41-50
C01284,Shayak Dara,41,Male,Pune,Maharashtra,Savings,2026-03-23,312722,41-50
C01285,Miraan Dixit,42,Female,Pune,Maharashtra,Savings,2024-03-20,88278,41-50
C01286,Vanya Dhingra,22,Female,Bangalore,Karnataka,Current,2025-01-10,338472,21-30
C01287,Anaya Vohra,31,Female,Mumbai,Maharashtra,Savings,2025-01-31,322051,31-40
C01288,Adira Khurana,40,Female,Chennai,Tamil Nadu,Savings,2024-01-21,152342,31-40
C01289,Umang Varkey,26,Female,Hyderabad,Telangana,Savings,2021-09-18,204816,21-30
C01290,Shalv Varty,40,Male,Hyderabad,Telangana,Current,2022-02-21,101757,31-40
C01291,Vanya Setty,44,Male,Chennai,Tamil Nadu,Savings,2024-12-03,488860,41-50
C01292,Zain Yadav,49,Male,Chennai,Tamil Nadu,Current,2021-12-14,484457,41-50
C01293,Tarini Mander,30,Male,Mumbai,Maharashtra,Current,2023-08-10,494251,21-30
C01294,Vardaniya Mandal,54,Female,Hyderabad,Telangana,Current,2023-07-31,85127,51-60
C01295,Seher Chad,27,Male,Kochi,Kerala,Savings,2023-04-21,389883,21-30
C01296,Yuvaan Taneja,50,Female,Chennai,Tamil Nadu,Savings,2021-11-12,12154,41-50
C01297,Hunar Anand,23,Male,Bangalore,Karnataka,Current,2022-04-17,254777,21-30
C01298,Hiran Doctor,27,Female,Chennai,Tamil Nadu,Savings,2021-09-14,312807,21-30
C01299,Keya Banerjee,40,Male,Kochi,Kerala,Current,2025-11-21,115148,31-40
C01300,Tarini Dubey,39,Female,Coimbatore,Tamil Nadu,Current,2023-01-28,415163,31-40
C01301,Yuvaan Rattan,28,Female,Hyderabad,Telangana,Savings,2026-02-07,92573,21-30
C01302,Neelofar Krishnamurthy,28,Male,Bangalore,Karnataka,Savings,2023-08-03,118306,21-30
C01303,Jayesh Sane,43,Female,Mumbai,Maharashtra,Current,2023-05-05,84216,41-50
C01304,Sana Bajaj,39,Male,Pune,Maharashtra,Savings,2022-12-11,47351,31-40
C01305,Vivaan Kumar,60,Female,Bangalore,Karnataka,Current,2024-03-10,36595,51-60
C01306,Ishaan Chand,22,Female,Coimbatore,Tamil Nadu,Savings,2026-02-22,65536,21-30
C01307,Shaan Bath,24,Male,Hyderabad,Telangana,Current,2022-07-03,215477,21-30
C01308,Hansh Shan,59,Female,Coimbatore,Tamil Nadu,Current,2025-09-28,173808,51-60
C01309,Anay Mander,33,Male,Bangalore,Karnataka,Current,2026-05-05,307685,31-40
C01310,Saksham Jain,26,Female,Coimbatore,Tamil Nadu,Savings,2024-06-29,248857,21-30
C01311,Nakul Badal,50,Female,Bangalore,Karnataka,Savings,2024-09-20,127332,41-50
C01312,Kiaan Golla,60,Female,Coimbatore,Tamil Nadu,Current,2021-12-05,215561,51-60
C01313,Saira Singh,42,Female,Coimbatore,Tamil Nadu,Current,2023-06-07,265593,41-50
C01314,Kiaan Gopal,25,Female,Chennai,Tamil Nadu,Savings,2025-04-19,194256,21-30
C01315,Riaan Gola,50,Male,Hyderabad,Telangana,Current,2024-01-26,412622,41-50
C01316,Emir Dubey,59,Male,Bangalore,Karnataka,Savings,2023-07-31,222696,51-60
C01317,Azad Andra,27,Female,Kochi,Kerala,Savings,2025-02-24,425462,21-30
C01318,Kiara Ravi,55,Female,Bangalore,Karnataka,Current,2022-03-08,319610,51-60
C01319,Anya Ramesh,36,Male,Hyderabad,Telangana,Savings,2024-01-03,262903,31-40
C01320,Himmat Kari,25,Female,Hyderabad,Telangana,Savings,2023-01-02,436726,21-30
C01321,Anahi Khanna,58,Female,Pune,Maharashtra,Current,2021-06-08,307382,51-60
C01322,Darshit Baria,42,Male,Kochi,Kerala,Savings,2024-07-07,357399,41-50
C01323,Nakul Kulkarni,25,Female,Pune,Maharashtra,Savings,2024-01-17,320464,21-30
C01324,Ayesha Rout,50,Female,Mumbai,Maharashtra,Savings,2025-08-07,440976,41-50
C01325,Hiran Bora,32,Female,Hyderabad,Telangana,Current,2022-09-15,46494,31-40
C01326,Reyansh Karan,27,Female,Mumbai,Maharashtra,Current,2024-01-18,269153,21-30
C01327,Emir Arya,24,Male,Pune,Maharashtra,Savings,2024-03-22,438360,21-30
C01328,Heer Lata,58,Male,Coimbatore,Tamil Nadu,Savings,2022-09-21,356492,51-60
C01329,Elakshi Sant,49,Female,Coimbatore,Tamil Nadu,Current,2021-07-17,332737,41-50
C01330,Ahana  Bhatt,49,Male,Mumbai,Maharashtra,Savings,2022-04-02,367311,41-50
C01331,Ivan Hari,40,Female,Bangalore,Karnataka,Current,2025-12-30,386329,31-40
C01332,Taran Jaggi,26,Male,Bangalore,Karnataka,Current,2024-09-26,454405,21-30
C01333,Manjari Mallick,39,Male,Coimbatore,Tamil Nadu,Current,2021-09-23,482423,31-40
C01334,Nirvi Kanda,24,Male,Mumbai,Maharashtra,Current,2025-07-13,67513,21-30
C01335,Heer Khalsa,39,Male,Kochi,Kerala,Savings,2022-03-10,236343,31-40
C01336,Bhamini Cherian,58,Female,Pune,Maharashtra,Current,2021-10-17,383174,51-60
C01337,Ela Sastry,46,Female,Hyderabad,Telangana,Current,2023-05-21,295799,41-50
C01338,Tanya Mandal,32,Female,Coimbatore,Tamil Nadu,Savings,2023-08-26,108685,31-40
C01339,Yashvi Bail,45,Female,Mumbai,Maharashtra,Current,2025-09-25,90880,41-50
C01340,Amira Cherian,29,Male,Bangalore,Karnataka,Savings,2025-06-15,47615,21-30
C01341,Adira Master,22,Male,Pune,Maharashtra,Current,2024-08-09,354943,21-30
C01342,Samarth Lad,29,Male,Hyderabad,Telangana,Savings,2024-05-11,346720,21-30
C01343,Charvi Keer,47,Female,Kochi,Kerala,Current,2025-09-16,336761,41-50
C01344,Inaaya  Hari,50,Female,Coimbatore,Tamil Nadu,Current,2023-05-14,211701,41-50
C01345,Kismat Walia,35,Male,Bangalore,Karnataka,Current,2022-03-23,326970,31-40
C01346,Tejas Khurana,57,Female,Chennai,Tamil Nadu,Savings,2021-05-25,383361,51-60
C01347,Nitara Mahal,38,Female,Mumbai,Maharashtra,Current,2021-08-16,27543,31-40
C01348,Dishani Karan,57,Female,Chennai,Tamil Nadu,Current,2026-03-20,69330,51-60
C01349,Nirvaan Korpal,51,Male,Mumbai,Maharashtra,Savings,2022-05-02,392827,51-60
C01350,Vritika Dass,54,Female,Pune,Maharashtra,Current,2022-05-07,281030,51-60
C01351,Jivin Karpe,54,Male,Chennai,Tamil Nadu,Savings,2024-07-08,257700,51-60
C01352,Aarush Bansal,25,Female,Pune,Maharashtra,Savings,2022-04-20,483738,21-30
C01353,Veer Mand,55,Male,Bangalore,Karnataka,Current,2025-10-03,248044,51-60
C01354,Jayan Buch,51,Female,Mumbai,Maharashtra,Current,2025-12-23,195028,51-60
C01355,Aayush Agate,39,Female,Kochi,Kerala,Savings,2026-04-25,28521,31-40
C01356,Jiya Wali,59,Female,Pune,Maharashtra,Current,2025-04-30,42200,51-60
C01357,Umang Bumb,51,Male,Pune,Maharashtra,Savings,2021-12-11,354100,51-60
C01358,Jayant Manda,60,Male,Bangalore,Karnataka,Current,2022-10-07,264153,51-60
C01359,Miraan Anand,29,Male,Chennai,Tamil Nadu,Current,2025-07-30,142147,21-30
C01360,Mohanlal Garde,60,Female,Coimbatore,Tamil Nadu,Current,2023-11-29,459764,51-60
C01361,Manikya Arya,21,Male,Bangalore,Karnataka,Savings,2022-11-25,487171,21-30
C01362,Tara Khalsa,30,Female,Mumbai,Maharashtra,Current,2022-10-03,433541,21-30
C01363,Kaira Cheema,37,Male,Coimbatore,Tamil Nadu,Current,2022-02-01,104796,31-40
C01364,Vaibhav Babu,54,Male,Kochi,Kerala,Current,2023-01-05,54250,51-60
C01365,Nayantara D’Alia,59,Male,Coimbatore,Tamil Nadu,Current,2024-11-04,404663,51-60
C01366,Kavya Deshpande,45,Male,Hyderabad,Telangana,Current,2025-02-10,390632,41-50
C01367,Indranil Gade,31,Male,Pune,Maharashtra,Current,2023-05-22,38482,31-40
C01368,Divit Amble,37,Male,Pune,Maharashtra,Savings,2025-09-05,97870,31-40
C01369,Divit Banik,46,Female,Hyderabad,Telangana,Current,2022-05-22,259700,41-50
C01370,Pari Grewal,55,Male,Pune,Maharashtra,Current,2023-05-18,368356,51-60
C01371,Vivaan Gill,45,Female,Pune,Maharashtra,Current,2021-12-16,86100,41-50
C01372,Indrans Bobal,48,Male,Mumbai,Maharashtra,Current,2022-02-17,496131,41-50
C01373,Uthkarsh Kaul,49,Female,Kochi,Kerala,Current,2025-06-17,288005,41-50
C01374,Hazel Chakraborty,23,Male,Pune,Maharashtra,Current,2023-10-03,452624,21-30
C01375,Trisha Barman,60,Female,Hyderabad,Telangana,Current,2025-02-26,151728,51-60
C01376,Elakshi Iyer,27,Female,Bangalore,Karnataka,Current,2025-10-09,251753,21-30
C01377,Rhea Barman,36,Male,Kochi,Kerala,Current,2024-04-19,365319,31-40
C01378,Anahita Shenoy,32,Female,Pune,Maharashtra,Savings,2025-10-05,362741,31-40
C01379,Kiara Madan,25,Male,Chennai,Tamil Nadu,Current,2021-06-19,61222,21-30
C01380,Jivin Deol,27,Female,Mumbai,Maharashtra,Current,2022-03-29,125037,21-30
C01381,Mannat Sem,39,Female,Pune,Maharashtra,Savings,2025-01-15,27847,31-40
C01382,Nitara Tank,60,Male,Chennai,Tamil Nadu,Savings,2025-09-23,321499,51-60
C01383,Aarna Deshpande,34,Male,Pune,Maharashtra,Savings,2024-12-12,55291,31-40
C01384,Fateh Ganesh,59,Male,Kochi,Kerala,Current,2022-02-24,354139,51-60
C01385,Saksham Kanda,57,Male,Kochi,Kerala,Savings,2024-03-30,374722,51-60
C01386,Raunak Taneja,37,Female,Coimbatore,Tamil Nadu,Current,2025-08-03,356280,31-40
C01387,Drishya Shan,50,Female,Chennai,Tamil Nadu,Current,2025-08-31,372923,41-50
C01388,Saira Chakraborty,41,Female,Pune,Maharashtra,Savings,2021-11-06,419328,41-50
C01389,Inaaya  Shroff,38,Male,Chennai,Tamil Nadu,Current,2025-03-13,213733,31-40
C01390,Eshani Dash,24,Female,Bangalore,Karnataka,Current,2025-10-20,103286,21-30
C01391,Amani Kohli,25,Female,Hyderabad,Telangana,Savings,2022-12-27,329973,21-30
C01392,Zara Dugar,32,Female,Hyderabad,Telangana,Savings,2025-08-30,85430,31-40
C01393,Yashvi Varughese,48,Male,Mumbai,Maharashtra,Savings,2025-06-04,488470,41-50
C01394,Dhanush Bawa,37,Male,Hyderabad,Telangana,Savings,2023-10-04,48230,31-40
C01395,Anaya Shetty,57,Female,Chennai,Tamil Nadu,Current,2024-12-02,19838,51-60
C01396,Vivaan Loke,30,Male,Hyderabad,Telangana,Savings,2022-05-24,358444,21-30
C01397,Prisha Bansal,38,Male,Hyderabad,Telangana,Current,2025-01-24,484280,31-40
C01398,Lakshit Loyal,57,Male,Hyderabad,Telangana,Current,2024-05-02,260682,51-60
C01399,Mishti Swamy,46,Male,Hyderabad,Telangana,Savings,2021-07-16,11734,41-50
C01400,Ranbir Srinivas,51,Male,Hyderabad,Telangana,Current,2025-03-15,184818,51-60
C01401,Hiran Boase,40,Female,Pune,Maharashtra,Savings,2021-09-04,341492,31-40
C01402,Lakshay Wali,26,Female,Pune,Maharashtra,Current,2023-06-27,52182,21-30
C01403,Advika Jani,50,Female,Kochi,Kerala,Savings,2021-11-04,102598,41-50
C01404,Samaira Savant,23,Female,Mumbai,Maharashtra,Savings,2024-10-20,166694,21-30
C01405,Samarth Mammen,45,Male,Pune,Maharashtra,Current,2022-11-15,265067,41-50
C01406,Yasmin Atwal,49,Male,Chennai,Tamil Nadu,Savings,2024-05-14,28716,41-50
C01407,Yakshit Ahuja,22,Male,Coimbatore,Tamil Nadu,Current,2021-09-08,213826,21-30
C01408,Taran Goda,55,Female,Chennai,Tamil Nadu,Current,2025-06-27,289938,51-60
C01409,Tanya Malhotra,49,Male,Kochi,Kerala,Savings,2025-12-29,187883,41-50
C01410,Samaira Deo,42,Male,Chennai,Tamil Nadu,Current,2021-09-19,71964,41-50
C01411,Kiaan Sharaf,54,Female,Coimbatore,Tamil Nadu,Savings,2025-07-06,398524,51-60
C01412,Dishani Thaman,35,Male,Mumbai,Maharashtra,Savings,2022-04-03,395592,31-40
C01413,Bhavin Bhatti,52,Male,Coimbatore,Tamil Nadu,Current,2023-08-11,485622,51-60
C01414,Manikya Kumar,23,Male,Mumbai,Maharashtra,Savings,2023-06-05,17531,21-30
C01415,Himmat Sachdeva,24,Female,Coimbatore,Tamil Nadu,Savings,2021-05-26,249172,21-30
C01416,Abram Deshmukh,31,Male,Mumbai,Maharashtra,Savings,2022-06-13,69863,31-40
C01417,Priyansh Loke,59,Male,Hyderabad,Telangana,Savings,2025-05-15,431765,51-60
C01418,Trisha Sengupta,48,Female,Coimbatore,Tamil Nadu,Current,2023-11-24,179992,41-50
C01419,Amani Varma,57,Male,Chennai,Tamil Nadu,Current,2025-03-03,448528,51-60
C01420,Jayan Sandal,34,Male,Kochi,Kerala,Savings,2021-09-23,185900,31-40
C01421,Aarna Suri,28,Female,Chennai,Tamil Nadu,Savings,2022-01-05,407174,21-30
C01422,Divij Apte,31,Female,Hyderabad,Telangana,Savings,2023-10-22,239984,31-40
C01423,Mannat Bhandari,58,Male,Coimbatore,Tamil Nadu,Savings,2022-07-16,62411,51-60
C01424,Aarush Dada,60,Female,Kochi,Kerala,Savings,2024-08-29,18194,51-60
C01425,Nayantara Sachar,26,Male,Hyderabad,Telangana,Savings,2024-11-05,104064,21-30
C01426,Vritika Suri,58,Female,Chennai,Tamil Nadu,Current,2022-05-18,373595,51-60
C01427,Sahil Varghese,51,Male,Kochi,Kerala,Savings,2025-01-14,85019,51-60
C01428,Taimur Bajaj,38,Female,Pune,Maharashtra,Current,2021-08-06,135437,31-40
C01429,Jhanvi Loke,60,Male,Coimbatore,Tamil Nadu,Savings,2021-07-25,386018,51-60
C01430,Mohanlal Borah,60,Male,Hyderabad,Telangana,Current,2025-03-09,192375,51-60
C01431,Aradhya Vaidya,21,Male,Hyderabad,Telangana,Savings,2021-08-29,71607,21-30
C01432,Devansh Krishnan,27,Female,Mumbai,Maharashtra,Savings,2022-05-21,253382,21-30
C01433,Navya Keer,34,Female,Kochi,Kerala,Savings,2023-07-06,111564,31-40
C01434,Vaibhav De,30,Female,Chennai,Tamil Nadu,Current,2024-06-16,102444,21-30
C01435,Kashvi Walia,23,Male,Coimbatore,Tamil Nadu,Current,2024-01-02,159455,21-30
C01436,Jayesh Andra,48,Female,Coimbatore,Tamil Nadu,Current,2022-05-27,333390,41-50
C01437,Dhruv Rattan,50,Male,Kochi,Kerala,Savings,2023-06-09,398191,41-50
C01438,Yashvi Kurian,55,Male,Chennai,Tamil Nadu,Savings,2021-09-13,421824,51-60
C01439,Yakshit De,52,Male,Chennai,Tamil Nadu,Savings,2025-12-26,479279,51-60
C01440,Neysa Ahuja,49,Female,Coimbatore,Tamil Nadu,Current,2023-07-28,114202,41-50
C01441,Yuvraj  Upadhyay,41,Male,Pune,Maharashtra,Savings,2024-03-08,180987,41-50
C01442,Dhanuk Dar,27,Male,Coimbatore,Tamil Nadu,Current,2025-04-25,466070,21-30
C01443,Anaya Chakrabarti,45,Male,Coimbatore,Tamil Nadu,Savings,2025-12-02,256934,41-50
C01444,Yuvraj  Mammen,52,Male,Mumbai,Maharashtra,Current,2023-01-19,85990,51-60
C01445,Suhana Mangat,60,Female,Coimbatore,Tamil Nadu,Savings,2022-05-06,213072,51-60
C01446,Ryan Grover,29,Female,Bangalore,Karnataka,Savings,2023-05-25,341361,21-30
C01447,Anay Ratta,38,Male,Bangalore,Karnataka,Current,2023-08-29,76695,31-40
